Name,Year,Team,BA,OBP,SLG,OPS,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GDP,HBP,SH,SF,IBB,RISP,PHBA
Seo Geon-chang,2012,Nexen Heroes,0.266,0.342,0.367,0.709,127.0,501.0,433.0,70.0,115.0,21.0,10.0,1.0,40.0,39.0,12.0,45.0,43.0,159.0,4.0,7.0,,,,,
Seo Geon-chang,2008,LG Twins,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
Seo Dong-wook,2018,Kia Tigers,0.204,0.286,0.265,0.551,32.0,56.0,49.0,3.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,15.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.077
Seo Dong-wook,2017,Kia Tigers,0.282,0.352,0.42,0.772,125.0,366.0,319.0,49.0,90.0,21.0,1.0,7.0,48.0,1.0,1.0,33.0,86.0,134.0,5.0,3.0,8.0,3.0,0.0,0.316,0.192
Seo Dong-wook,2016,Kia Tigers,0.292,0.386,0.496,0.882,124.0,485.0,411.0,73.0,120.0,30.0,3.0,16.0,67.0,9.0,4.0,60.0,108.0,204.0,8.0,5.0,6.0,3.0,1.0,0.308,0.333
Seo Dong-wook,2015,Nexen Heroes,0.233,0.325,0.369,0.694,55.0,118.0,103.0,14.0,24.0,5.0,0.0,3.0,15.0,0.0,0.0,11.0,45.0,38.0,1.0,3.0,1.0,0.0,0.0,0.226,0.25
Seo Dong-wook,2014,Nexen Heroes,0.147,0.237,0.176,0.413,39.0,41.0,34.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,6.0,1.0,1.0,3.0,0.0,0.0,0.111,0.0
Seo Dong-wook,2013,Nexen Heroes,0.261,0.356,0.408,0.764,104.0,265.0,218.0,27.0,57.0,12.0,1.0,6.0,21.0,4.0,2.0,30.0,52.0,89.0,4.0,3.0,12.0,2.0,0.0,0.184,0.111
Seo Dong-wook,2012,LG Twins,0.216,0.312,0.271,0.583,103.0,324.0,273.0,32.0,59.0,9.0,3.0,0.0,17.0,3.0,2.0,32.0,78.0,74.0,7.0,7.0,,,,,
Seo Dong-wook,2011,LG Twins,0.267,0.352,0.38,0.732,112.0,359.0,303.0,42.0,81.0,11.0,1.0,7.0,37.0,7.0,1.0,33.0,90.0,115.0,4.0,8.0,,,,,
Seo Dong-wook,2010,LG Twins,0.244,0.277,0.4,0.677,11.0,47.0,45.0,5.0,11.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,15.0,18.0,1.0,0.0,,,,,
Seo Dong-wook,2009,LG Twins,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,
Seo Dong-wook,2008,LG Twins,0.243,0.354,0.414,0.768,27.0,82.0,70.0,9.0,17.0,1.0,1.0,3.0,9.0,0.0,0.0,8.0,23.0,29.0,1.0,4.0,,,,,
Seo Dong-wook,2005,Kia Tigers,0.0,0.143,0.0,0.143,12.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,,,,
Seo Dong-wook,2004,Kia Tigers,0.213,0.327,0.351,0.678,58.0,114.0,94.0,12.0,20.0,4.0,0.0,3.0,11.0,1.0,2.0,15.0,35.0,33.0,2.0,1.0,,,,,
Seo Dong-wook,2003,Kia Tigers,0.14,0.191,0.14,0.331,42.0,48.0,43.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,23.0,6.0,0.0,1.0,,,,,
Song Ji-man,2013,Nexen Heroes,0.275,0.339,0.412,0.751,34.0,56.0,51.0,6.0,14.0,1.0,0.0,2.0,8.0,0.0,0.0,4.0,14.0,21.0,1.0,1.0,0.0,0.0,0.0,0.294,0.174
Song Ji-man,2012,Nexen Heroes,0.175,0.267,0.175,0.442,14.0,,40.0,2.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,9.0,7.0,3.0,1.0,,,,,
Song Ji-man,2011,Nexen Heroes,0.266,0.354,0.389,0.743,106.0,,301.0,43.0,80.0,8.0,1.0,9.0,43.0,9.0,1.0,38.0,78.0,117.0,5.0,3.0,,,,,
Song Ji-man,2010,Nexen Heroes,0.291,0.373,0.472,0.845,127.0,,375.0,52.0,109.0,15.0,1.0,17.0,63.0,5.0,2.0,41.0,85.0,177.0,5.0,8.0,,,,,
Song Ji-man,2009,Heroes,0.289,0.387,0.521,0.908,115.0,,374.0,69.0,108.0,15.0,3.0,22.0,67.0,10.0,3.0,52.0,122.0,195.0,10.0,8.0,,,,,
Song Ji-man,2008,Woori Heroes,0.28,0.333,0.418,0.751,118.0,,414.0,48.0,116.0,18.0,0.0,13.0,62.0,4.0,5.0,28.0,82.0,173.0,11.0,5.0,,,,,
Song Ji-man,2007,Hyundai Unicorns,0.281,0.359,0.45,0.809,120.0,,413.0,54.0,116.0,25.0,0.0,15.0,64.0,10.0,4.0,44.0,68.0,186.0,12.0,6.0,,,,,
Song Ji-man,2006,Hyundai Unicorns,0.27,0.352,0.415,0.767,119.0,,441.0,76.0,119.0,16.0,0.0,16.0,53.0,8.0,3.0,43.0,69.0,183.0,10.0,13.0,,,,,
Song Ji-man,2005,Hyundai Unicorns,0.271,0.368,0.486,0.854,123.0,,436.0,70.0,118.0,22.0,0.0,24.0,74.0,3.0,3.0,43.0,101.0,212.0,9.0,24.0,,,,,
Song Ji-man,2004,Hyundai Unicorns,0.265,0.36,0.444,0.805,132.0,,486.0,80.0,129.0,21.0,0.0,22.0,74.0,6.0,7.0,63.0,127.0,216.0,16.0,9.0,,,,,
Song Ji-man,2003,Hanwha Eagles,0.253,0.352,0.432,0.785,74.0,,273.0,41.0,69.0,16.0,3.0,9.0,34.0,8.0,6.0,34.0,60.0,118.0,3.0,8.0,,,,,
Song Ji-man,2002,Hanwha Eagles,0.291,0.377,0.57,0.946,131.0,,488.0,84.0,142.0,18.0,2.0,38.0,104.0,8.0,3.0,58.0,136.0,278.0,14.0,9.0,,,,,
Song Ji-man,2001,Hanwha Eagles,0.285,0.359,0.532,0.891,108.0,,344.0,55.0,98.0,19.0,0.0,22.0,69.0,5.0,6.0,36.0,69.0,183.0,9.0,4.0,,,,,
Song Ji-man,2000,Hanwha Eagles,0.338,0.412,0.622,1.034,120.0,,468.0,93.0,158.0,33.0,2.0,32.0,90.0,20.0,7.0,52.0,72.0,291.0,10.0,7.0,,,,,
Song Ji-man,1999,Hanwha Eagles,0.311,0.354,0.546,0.901,132.0,,476.0,76.0,148.0,24.0,11.0,22.0,74.0,20.0,18.0,28.0,88.0,260.0,7.0,4.0,,,,,
Song Ji-man,1998,Hanwha Eagles,0.269,0.363,0.426,0.789,126.0,,432.0,66.0,116.0,20.0,0.0,16.0,49.0,25.0,8.0,45.0,99.0,184.0,6.0,19.0,,,,,
Song Ji-man,1997,Hanwha Eagles,0.266,0.333,0.435,0.768,117.0,,414.0,46.0,110.0,26.0,1.0,14.0,45.0,12.0,10.0,35.0,91.0,180.0,8.0,7.0,,,,,
Song Ji-man,1996,Hanwha Eagles,0.287,0.37,0.52,0.89,122.0,,394.0,58.0,113.0,30.0,4.0,18.0,53.0,10.0,16.0,43.0,81.0,205.0,5.0,9.0,,,,,
Shin Hyun-chul,2016,KT Wiz,0.292,0.32,0.375,0.695,35.0,25.0,24.0,3.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2
Shin Hyun-chul,2014,SK Wyverns,0.262,0.342,0.354,0.696,60.0,75.0,65.0,10.0,17.0,3.0,0.0,1.0,3.0,1.0,0.0,8.0,16.0,23.0,3.0,0.0,2.0,0.0,0.0,0.2,0.2
Shin Hyun-chul,2013,Nexen Heroes,0.111,0.273,0.111,0.384,6.0,11.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Shin Hyun-chul,2012,Nexen Heroes,0.231,0.231,0.308,0.538,11.0,,26.0,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,,,,,
Shin Hyun-chul,2011,Nexen Heroes,0.0,0.25,0.0,0.25,13.0,,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,,,,,
Ahn Tae-young,2014,Nexen Heroes,0.27,0.425,0.413,0.838,41.0,80.0,63.0,12.0,17.0,6.0,0.0,1.0,9.0,1.0,0.0,7.0,21.0,26.0,3.0,10.0,0.0,0.0,0.0,0.308,0.385
Ahn Tae-young,2013,Nexen Heroes,0.353,0.405,0.5,0.905,12.0,37.0,34.0,3.0,12.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,14.0,17.0,0.0,2.0,0.0,0.0,0.0,0.143,0.333
Oh Yoon,2014,Nexen Heroes,0.0,0.143,0.0,0.143,6.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oh Yoon,2013,Nexen Heroes,0.291,0.401,0.333,0.734,67.0,143.0,117.0,14.0,34.0,5.0,0.0,0.0,17.0,0.0,0.0,20.0,29.0,39.0,3.0,3.0,1.0,2.0,0.0,0.306,0.172
Oh Yoon,2012,Nexen Heroes,0.231,0.351,0.312,0.663,94.0,208.0,173.0,16.0,40.0,3.0,1.0,3.0,20.0,5.0,2.0,29.0,41.0,54.0,7.0,3.0,,,,,
Oh Yoon,2011,Nexen Heroes,0.246,0.333,0.362,0.695,57.0,149.0,130.0,12.0,32.0,7.0,1.0,2.0,18.0,1.0,1.0,15.0,34.0,47.0,5.0,2.0,,,,,
Oh Yoon,2010,Nexen Heroes,0.18,0.275,0.279,0.554,37.0,69.0,61.0,6.0,11.0,3.0,0.0,1.0,4.0,0.0,1.0,8.0,16.0,17.0,2.0,0.0,,,,,
Oh Yoon,2009,Heroes,0.125,0.214,0.292,0.506,19.0,28.0,24.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,7.0,1.0,3.0,,,,,
Oh Yoon,2008,Woori Heroes,0.2,0.294,0.3,0.594,31.0,34.0,30.0,5.0,6.0,1.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,9.0,2.0,0.0,,,,,
Oh Yoon,2007,Hyundai Unicorns,0.195,0.25,0.317,0.567,30.0,44.0,41.0,5.0,8.0,2.0,0.0,1.0,6.0,0.0,0.0,3.0,13.0,13.0,1.0,0.0,,,,,
Oh Yoon,2005,Hyundai Unicorns,0.1,0.1,0.1,0.2,9.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,,,,
Yoo Han-joon,2021,KT Wiz,0.309,0.409,0.418,0.827,104.0,337.0,282.0,30.0,87.0,16.0,0.0,5.0,42.0,1.0,0.0,44.0,34.0,118.0,12.0,7.0,0.0,4.0,5.0,0.263,0.333
Yoo Han-joon,2020,KT Wiz,0.28,0.347,0.409,0.756,119.0,428.0,386.0,48.0,108.0,17.0,0.0,11.0,64.0,0.0,0.0,40.0,51.0,158.0,9.0,0.0,1.0,1.0,2.0,0.309,0.278
Yoo Han-joon,2019,KT Wiz,0.317,0.383,0.443,0.826,139.0,562.0,501.0,61.0,159.0,19.0,1.0,14.0,86.0,3.0,0.0,52.0,61.0,222.0,20.0,4.0,0.0,5.0,1.0,0.373,0.25
Yoo Han-joon,2018,KT Wiz,0.339,0.406,0.533,0.939,121.0,480.0,428.0,59.0,145.0,21.0,1.0,20.0,83.0,1.0,1.0,47.0,53.0,228.0,9.0,2.0,2.0,1.0,3.0,0.385,0.1
Yoo Han-joon,2017,KT Wiz,0.306,0.37,0.436,0.806,133.0,497.0,445.0,52.0,136.0,19.0,0.0,13.0,68.0,0.0,2.0,45.0,59.0,194.0,10.0,2.0,2.0,3.0,2.0,0.362,0.125
Yoo Han-joon,2016,KT Wiz,0.336,0.404,0.493,0.897,110.0,460.0,408.0,70.0,137.0,22.0,0.0,14.0,64.0,4.0,1.0,47.0,40.0,201.0,10.0,2.0,0.0,3.0,1.0,0.319,0.0
Yoo Han-joon,2015,Nexen Heroes,0.362,0.43,0.579,1.009,139.0,598.0,520.0,103.0,188.0,42.0,1.0,23.0,116.0,3.0,3.0,67.0,71.0,301.0,13.0,2.0,1.0,8.0,2.0,0.395,1.0
Yoo Han-joon,2014,Nexen Heroes,0.316,0.384,0.541,0.925,122.0,469.0,405.0,71.0,128.0,31.0,0.0,20.0,91.0,2.0,1.0,46.0,53.0,219.0,9.0,3.0,8.0,7.0,0.0,0.328,0.167
Yoo Han-joon,2013,Nexen Heroes,0.272,0.358,0.386,0.744,97.0,344.0,298.0,37.0,81.0,13.0,0.0,7.0,40.0,4.0,3.0,37.0,48.0,115.0,7.0,4.0,3.0,2.0,2.0,0.28,0.0
Yoo Han-joon,2012,Nexen Heroes,0.24,0.299,0.329,0.628,74.0,274.0,246.0,22.0,59.0,11.0,1.0,3.0,25.0,3.0,1.0,19.0,36.0,81.0,11.0,2.0,,,,,
Yoo Han-joon,2011,Nexen Heroes,0.289,0.365,0.369,0.734,121.0,511.0,447.0,64.0,129.0,23.0,2.0,3.0,54.0,4.0,3.0,52.0,63.0,165.0,11.0,4.0,,,,,
Yoo Han-joon,2010,Nexen Heroes,0.291,0.355,0.403,0.758,131.0,543.0,481.0,52.0,140.0,27.0,0.0,9.0,79.0,2.0,2.0,49.0,81.0,194.0,17.0,1.0,,,,,
Yoo Han-joon,2007,Hyundai Unicorns,0.223,0.313,0.33,0.643,112.0,231.0,197.0,21.0,44.0,6.0,0.0,5.0,35.0,2.0,0.0,22.0,23.0,65.0,10.0,4.0,,,,,
Yoo Han-joon,2006,Hyundai Unicorns,0.244,0.331,0.346,0.677,110.0,295.0,246.0,24.0,60.0,16.0,0.0,3.0,31.0,5.0,3.0,25.0,48.0,85.0,5.0,8.0,,,,,
Yoo Han-joon,2005,Hyundai Unicorns,0.192,0.25,0.346,0.596,18.0,28.0,26.0,3.0,5.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,7.0,9.0,0.0,0.0,,,,,
Lee Bo-geun,2020,KT Wiz,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Bo-geun,2010,Nexen Heroes,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Lee Bo-geun,2009,Heroes,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Lee Bo-geun,2007,Hyundai Unicorns,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Lee Bo-geun,2006,Hyundai Unicorns,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
Lee Bo-geun,2005,Hyundai Unicorns,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Lee Sung-yul,2021,Hanwha Eagles,0.21,0.314,0.328,0.642,46.0,140.0,119.0,15.0,25.0,8.0,0.0,2.0,20.0,1.0,0.0,18.0,36.0,39.0,2.0,1.0,0.0,2.0,0.0,0.4,0.375
Lee Sung-yul,2020,Hanwha Eagles,0.203,0.27,0.33,0.6,79.0,248.0,227.0,23.0,46.0,5.0,0.0,8.0,34.0,1.0,1.0,16.0,69.0,75.0,4.0,5.0,0.0,0.0,0.0,0.194,0.368
Lee Sung-yul,2019,Hanwha Eagles,0.256,0.343,0.464,0.807,129.0,476.0,414.0,60.0,106.0,21.0,1.0,21.0,85.0,8.0,4.0,48.0,114.0,192.0,7.0,9.0,1.0,4.0,1.0,0.314,0.077
Lee Sung-yul,2018,Hanwha Eagles,0.295,0.347,0.553,0.9,131.0,528.0,485.0,76.0,143.0,21.0,1.0,34.0,102.0,9.0,7.0,35.0,143.0,268.0,9.0,5.0,1.0,2.0,3.0,0.283,0.6
Lee Sung-yul,2017,Hanwha Eagles,0.307,0.364,0.596,0.96,81.0,318.0,280.0,41.0,86.0,16.0,1.0,21.0,65.0,3.0,0.0,19.0,80.0,167.0,0.0,9.0,4.0,5.0,0.0,0.259,0.5
Lee Sung-yul,2016,Hanwha Eagles,0.288,0.35,0.505,0.855,86.0,219.0,198.0,29.0,57.0,7.0,3.0,10.0,29.0,0.0,0.0,11.0,62.0,100.0,3.0,8.0,2.0,0.0,0.0,0.246,0.375
Lee Sung-yul,2015,Hanwha Eagles,0.25,0.331,0.427,0.758,101.0,268.0,232.0,35.0,58.0,10.0,2.0,9.0,36.0,1.0,1.0,20.0,87.0,99.0,5.0,9.0,5.0,2.0,1.0,0.322,0.364
Lee Sung-yul,2014,Nexen Heroes,0.258,0.341,0.461,0.802,96.0,291.0,256.0,46.0,66.0,10.0,0.0,14.0,39.0,2.0,3.0,24.0,80.0,118.0,0.0,9.0,1.0,1.0,1.0,0.203,0.16
Lee Sung-yul,2013,Nexen Heroes,0.236,0.328,0.468,0.796,92.0,329.0,284.0,42.0,67.0,12.0,0.0,18.0,48.0,1.0,2.0,23.0,115.0,133.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0
Lee Sung-yul,2012,Nexen Heroes,0.219,0.3,0.343,0.643,104.0,298.0,265.0,24.0,58.0,12.0,0.0,7.0,35.0,5.0,6.0,25.0,85.0,91.0,6.0,6.0,,,,,
Lee Sung-yul,2011,Doosan Bears,0.253,0.329,0.389,0.718,83.0,246.0,221.0,23.0,56.0,7.0,1.0,7.0,28.0,4.0,6.0,16.0,76.0,86.0,2.0,9.0,,,,,
Lee Sung-yul,2010,Doosan Bears,0.263,0.343,0.504,0.847,129.0,484.0,419.0,77.0,110.0,27.0,1.0,24.0,86.0,6.0,3.0,40.0,136.0,211.0,6.0,13.0,,,,,
Lee Sung-yul,2009,Doosan Bears,0.246,0.342,0.377,0.719,31.0,79.0,69.0,7.0,17.0,3.0,0.0,2.0,5.0,2.0,0.0,7.0,28.0,26.0,0.0,3.0,,,,,
Lee Sung-yul,2008,Doosan Bears,0.218,0.328,0.282,0.61,84.0,254.0,216.0,23.0,47.0,7.0,2.0,1.0,29.0,8.0,4.0,26.0,72.0,61.0,5.0,10.0,,,,,
Lee Sung-yul,2007,LG Twins,0.248,0.314,0.34,0.654,75.0,158.0,141.0,20.0,35.0,6.0,2.0,1.0,14.0,7.0,1.0,9.0,51.0,48.0,2.0,5.0,,,,,
Lee Sung-yul,2006,LG Twins,0.217,0.317,0.333,0.65,56.0,143.0,120.0,13.0,26.0,8.0,0.0,2.0,13.0,2.0,1.0,11.0,46.0,40.0,2.0,8.0,,,,,
Lee Sung-yul,2005,LG Twins,0.235,0.374,0.449,0.823,102.0,230.0,187.0,34.0,44.0,7.0,3.0,9.0,30.0,3.0,1.0,21.0,78.0,84.0,0.0,21.0,,,,,
Lee Sung-yul,2004,LG Twins,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
Lee Sung-yul,2003,LG Twins,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
Lee Taek-keun,2020,Kiwoom Heroes,0.193,0.281,0.281,0.562,20.0,64.0,57.0,5.0,11.0,5.0,0.0,0.0,7.0,0.0,0.0,7.0,21.0,16.0,1.0,0.0,0.0,0.0,0.0,0.286,0.333
Lee Taek-keun,2018,Nexen Heroes,0.308,0.385,0.435,0.82,104.0,356.0,308.0,40.0,95.0,25.0,1.0,4.0,52.0,1.0,0.0,32.0,44.0,134.0,14.0,9.0,3.0,4.0,0.0,0.368,0.24
Lee Taek-keun,2017,Nexen Heroes,0.278,0.347,0.386,0.733,100.0,269.0,241.0,27.0,67.0,15.0,1.0,3.0,29.0,0.0,0.0,25.0,58.0,93.0,9.0,1.0,1.0,1.0,1.0,0.264,0.231
Lee Taek-keun,2016,Nexen Heroes,0.309,0.389,0.422,0.811,127.0,460.0,398.0,64.0,123.0,19.0,1.0,8.0,65.0,7.0,4.0,53.0,56.0,168.0,11.0,3.0,0.0,6.0,1.0,0.345,0.25
Lee Taek-keun,2015,Nexen Heroes,0.326,0.402,0.464,0.866,105.0,401.0,347.0,61.0,113.0,16.0,1.0,10.0,44.0,11.0,6.0,44.0,53.0,161.0,8.0,3.0,3.0,4.0,4.0,0.277,0.3
Lee Taek-keun,2014,Nexen Heroes,0.306,0.386,0.526,0.912,122.0,527.0,441.0,87.0,135.0,32.0,1.0,21.0,91.0,11.0,8.0,51.0,43.0,232.0,10.0,13.0,12.0,10.0,0.0,0.308,0.0
Lee Taek-keun,2013,Nexen Heroes,0.287,0.345,0.413,0.758,123.0,536.0,477.0,73.0,137.0,31.0,1.0,9.0,66.0,29.0,8.0,39.0,58.0,197.0,15.0,7.0,1.0,1.0,0.0,0.125,0.0
Lee Taek-keun,2012,Nexen Heroes,0.275,0.335,0.409,0.744,94.0,391.0,345.0,54.0,95.0,20.0,1.0,8.0,55.0,13.0,8.0,31.0,30.0,141.0,10.0,3.0,,,,,
Lee Taek-keun,2011,LG Twins,0.297,0.377,0.388,0.765,85.0,368.0,317.0,44.0,94.0,17.0,0.0,4.0,29.0,10.0,6.0,40.0,45.0,123.0,9.0,3.0,,,,,
Lee Taek-keun,2010,LG Twins,0.303,0.377,0.484,0.861,91.0,388.0,337.0,66.0,102.0,17.0,1.0,14.0,50.0,14.0,6.0,38.0,55.0,163.0,10.0,4.0,,,,,
Lee Taek-keun,2009,Heroes,0.311,0.408,0.467,0.875,123.0,538.0,456.0,84.0,142.0,26.0,0.0,15.0,66.0,43.0,8.0,64.0,59.0,213.0,13.0,13.0,,,,,
Lee Taek-keun,2008,Woori Heroes,0.317,0.398,0.47,0.868,110.0,428.0,372.0,59.0,118.0,19.0,1.0,12.0,58.0,18.0,6.0,48.0,44.0,175.0,10.0,4.0,,,,,
Lee Taek-keun,2007,Hyundai Unicorns,0.313,0.382,0.427,0.809,116.0,495.0,438.0,74.0,137.0,15.0,1.0,11.0,56.0,6.0,1.0,39.0,41.0,187.0,10.0,11.0,,,,,
Lee Taek-keun,2006,Hyundai Unicorns,0.322,0.396,0.446,0.842,118.0,486.0,419.0,58.0,135.0,21.0,2.0,9.0,66.0,8.0,6.0,45.0,51.0,187.0,6.0,9.0,,,,,
Lee Taek-keun,2005,Hyundai Unicorns,0.331,0.44,0.439,0.879,71.0,169.0,139.0,20.0,46.0,9.0,0.0,2.0,14.0,2.0,1.0,19.0,22.0,61.0,1.0,8.0,,,,,
Lee Taek-keun,2004,Hyundai Unicorns,0.211,0.297,0.333,0.63,41.0,64.0,57.0,9.0,12.0,1.0,0.0,2.0,8.0,0.0,2.0,5.0,11.0,19.0,1.0,2.0,,,,,
Lee Taek-keun,2003,Hyundai Unicorns,0.278,0.35,0.387,0.737,101.0,243.0,212.0,26.0,59.0,11.0,0.0,4.0,17.0,2.0,3.0,11.0,35.0,82.0,3.0,13.0,,,,,
Lee Hae-chang,2022,Hanwha Eagles,0.0,0.0,0.0,0.0,4.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Lee Hae-chang,2021,Hanwha Eagles,0.167,0.193,0.222,0.415,20.0,60.0,54.0,4.0,9.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,13.0,12.0,0.0,1.0,3.0,1.0,0.0,0.263,0.0
Lee Hae-chang,2020,Hanwha Eagles,0.269,0.336,0.387,0.723,70.0,135.0,119.0,11.0,32.0,5.0,0.0,3.0,17.0,0.0,2.0,9.0,23.0,46.0,6.0,4.0,1.0,2.0,0.0,0.391,0.333
Lee Hae-chang,2019,KT Wiz,0.125,0.186,0.125,0.311,30.0,43.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.077,0.167
Lee Hae-chang,2018,KT Wiz,0.216,0.266,0.389,0.655,83.0,174.0,162.0,19.0,35.0,4.0,0.0,8.0,24.0,0.0,3.0,8.0,49.0,63.0,3.0,3.0,1.0,0.0,0.0,0.245,0.105
Lee Hae-chang,2017,KT Wiz,0.272,0.322,0.445,0.767,114.0,283.0,254.0,33.0,69.0,11.0,0.0,11.0,44.0,1.0,4.0,19.0,50.0,113.0,5.0,1.0,6.0,2.0,1.0,0.31,0.333
Lee Hae-chang,2016,KT Wiz,0.203,0.24,0.325,0.565,88.0,254.0,231.0,16.0,47.0,10.0,0.0,6.0,22.0,1.0,1.0,9.0,65.0,75.0,7.0,3.0,8.0,3.0,0.0,0.136,0.143
Lee Hae-chang,2015,KT Wiz,0.0,0.25,0.0,0.25,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lee Hae-chang,2011,Nexen Heroes,0.1,0.182,0.1,0.282,14.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,,,,,
Im Tae-joon,2014,Nexen Heroes,0.083,0.214,0.083,0.298,17.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jang Min-seok,2017,Hanwha Eagles,0.278,0.311,0.318,0.629,88.0,327.0,299.0,38.0,83.0,9.0,0.0,1.0,21.0,8.0,4.0,15.0,58.0,95.0,4.0,0.0,12.0,1.0,0.0,0.289,0.333
Jang Min-seok,2016,Hanwha Eagles,0.229,0.285,0.307,0.592,98.0,227.0,205.0,38.0,47.0,7.0,3.0,1.0,16.0,3.0,3.0,16.0,44.0,63.0,3.0,0.0,6.0,0.0,0.0,0.22,0.25
Jang Min-seok,2015,Doosan Bears,0.189,0.29,0.226,0.516,53.0,63.0,53.0,15.0,10.0,2.0,0.0,0.0,4.0,0.0,1.0,7.0,13.0,12.0,0.0,1.0,1.0,1.0,0.0,0.167,0.143
Jang Min-seok,2014,Doosan Bears,0.2,0.243,0.286,0.529,45.0,75.0,70.0,16.0,14.0,4.0,1.0,0.0,8.0,5.0,1.0,3.0,16.0,20.0,0.0,1.0,1.0,0.0,0.0,0.25,0.167
Jang Min-seok,2013,Nexen Heroes,0.242,0.307,0.314,0.621,115.0,407.0,360.0,54.0,87.0,16.0,2.0,2.0,30.0,20.0,11.0,35.0,63.0,113.0,4.0,0.0,9.0,3.0,0.0,0.325,0.25
Jang Min-seok,2012,Nexen Heroes,0.246,0.315,0.35,0.665,116.0,475.0,414.0,64.0,102.0,9.0,5.0,8.0,35.0,32.0,10.0,40.0,67.0,145.0,1.0,3.0,,,,,
Jang Min-seok,2011,Nexen Heroes,0.242,0.29,0.313,0.603,84.0,297.0,265.0,35.0,64.0,8.0,1.0,3.0,15.0,11.0,7.0,16.0,54.0,83.0,4.0,2.0,,,,,
